time,Actual,Simulation,Error,0.046142998,0.965537043,,MAE,MSE,,MAE %,MSE ,MR %,Coef,R-square
17:58,514.7134771,514.68966,0.004627249,507.34483,1.431601741,,0.004627254,0.000567254,,,,,,
18:00,514.4825433,514.46323,0.00375393,507.231615,1.409363329,,0.003753927,0.000373004,,,,,,
18:02,513.9526209,513.94397,0.001683211,506.971985,1.358225567,,0.00168321,7.48381E-05,,,,,,
18:04,513.4226985,513.42302,6.26E-05,506.71151,1.307146825,,6.2619E-05,1.03362E-07,,,,,,
18:06,512.8927761,512.89789,0.000997073,506.448945,1.256370025,,0.00099707,2.6152E-05,,,,,,
18:08,512.3628537,512.37214,0.001812451,506.18607,1.205548696,,0.001812446,8.62354E-05,,,,,,
18:10,511.8329313,511.84574,0.002502523,505.92287,1.154685629,,0.002502516,0.000164063,,,,,,
18:12,511.3030089,511.31807,0.00294564,505.659035,1.103841323,,0.002945631,0.000226837,,,,,,
18:14,510.7730864,510.79046,0.003401424,505.39523,1.052885624,,0.003401432,0.000301842,,,,,,
18:16,510.243164,510.26052,0.003401509,505.13026,1.002052425,,0.003401515,0.000301231,,,,,,
18:18,509.7132416,509.72964,0.003217177,504.86482,0.951205738,,0.003217181,0.000268908,,,,,,
18:20,509.1833192,509.20119,0.003509697,504.600595,0.900014597,,0.003509699,0.000319365,,,,,,
18:22,508.6533968,508.67202,0.003661275,504.33601,0.848787569,,0.003661275,0.000346824,,,,,,
18:24,508.1234744,508.14263,0.003769873,504.071315,0.797475339,,0.003769871,0.000366937,,,,,,
18:26,507.593552,507.61351,0.00393189,503.806755,0.746029374,,0.003931886,0.000398322,,,,,,
18:28,507.0636296,507.08306,0.003831951,503.54153,0.694607026,,0.003831945,0.00037754,,,,,,
18:30,506.5337072,506.55125,0.003463312,503.275625,0.643211331,,0.003463304,0.00030775,,,,,,
18:32,506.1233827,506.12971,0.001250143,503.064855,0.604304761,,0.00125015,4.00347E-05,,,,,,
18:34,505.7130583,505.70514,0.001565771,502.85257,0.565634653,,0.001565769,6.26995E-05,,,,,,
18:36,505.3027339,505.28413,0.003681731,502.642065,0.526549476,,0.003681733,0.000346105,,,,,,
18:38,504.8924095,504.86678,0.005076223,502.43339,0.487038318,,0.00507623,0.000656871,,,,,,
18:40,504.482085,504.45262,0.005840651,502.22631,0.447146701,,0.005840643,0.000868186,,,,,,
18:42,504.0717606,504.04164,0.005975462,502.02082,0.406874727,,0.005975459,0.000907251,,,,,,
18:44,503.6614362,503.63129,0.005985408,501.815645,0.366474593,,0.00598541,0.000908793,,,,,,
18:46,503.2511118,503.22319,0.005548277,501.611595,0.325785033,,0.005548284,0.000779627,,,,,,
18:48,502.8407873,502.81706,0.004718659,501.40853,0.284833159,,0.004718651,0.000562985,,,,,,
18:50,502.4304629,502.41096,0.003881715,501.20548,0.243811431,,0.003881711,0.000380363,,,,,,
18:52,502.0201385,502.01148,0.001724731,501.00574,0.202063308,,0.001724732,7.49696E-05,,,,,,
18:54,501.6098141,501.61,3.71E-05,500.805,0.160446243,,3.70607E-05,3.45588E-08,,,,,,
18:56,501.1994896,501.20494,0.001087462,500.60247,0.119118158,,0.001087471,2.97069E-05,,,,,,
18:58,500.7891652,500.79854,0.001872001,500.39927,0.077856157,,0.001872005,8.78869E-05,,,,,,
19:00,500.3788408,500.39166,0.002561899,500.19583,0.036574448,,0.002561899,0.000164332,,,,,,
19:02,500.198018,500.21306,0.003007217,500.10653,0.018290356,,0.003007209,0.000226262,,,,,,
19:04,500.0171951,500.03455,0.003470857,500.017275,1.60E-05,,0.003470861,0.000301193,,,,,,
19:06,499.8363723,499.85367,0.003460677,499.926835,0.018098463,,0.003460673,0.00029921,,,,,,
19:08,499.6555494,499.67202,0.003296383,499.83601,0.036117001,,0.003296391,0.000271281,,,,,,
19:10,499.4747266,499.49228,0.003514372,499.74614,0.054339766,,0.003514372,0.000308122,,,,,,
19:12,499.2939038,499.31254,0.003732519,499.65627,0.072575731,,0.003732511,0.000347308,,,,,,
19:14,499.1130809,499.13207,0.003804565,499.566035,0.090751799,,0.003804569,0.000360586,,,,,,
19:16,498.9322581,498.95197,0.003950821,499.475985,0.108978101,,0.003950817,0.000388559,,,,,,
19:18,498.7514352,498.77074,0.003870618,499.38537,0.127104356,,0.003870625,0.000372675,,,,,,
19:20,498.5706124,498.58785,0.003457404,499.293925,0.145077263,,0.003457404,0.000297135,,,,,,
19:22,498.3897896,498.39584,0.001213998,499.19792,0.162148266,,0.00121399,3.66073E-05,,,,,,
19:24,498.2089667,498.20071,0.00165728,499.100355,0.178918558,,0.001657276,6.81731E-05,,,,,,
19:26,498.0281439,498.00889,0.003866022,499.004445,0.196033319,,0.003866026,0.000370713,,,,,,
19:28,497.847321,497.82113,0.005260858,498.910565,0.213568288,,0.00526085,0.000685968,,,,,,
19:30,497.6664982,497.63649,0.006029781,498.818245,0.231429442,,0.006029781,0.000900492,,,,,,
19:32,497.8478173,497.81725,0.006139894,498.908625,0.213078709,,0.006139888,0.00093436,,,,,,
19:34,498.0291365,497.99866,0.006119413,498.99933,0.194806574,,0.006119421,0.000928817,,,,,,
19:36,498.2104556,498.18202,0.005707546,499.09101,0.176743461,,0.005707548,0.000808583,,,,,,
19:38,498.3917747,498.3673,0.00491074,499.18365,0.158886109,,0.004910735,0.000599011,,,,,,
19:40,498.5730939,498.55305,0.004020244,499.276525,0.141088861,,0.004020253,0.000401758,,,,,,
19:42,498.754413,498.74523,0.001841184,499.372615,0.123949179,,0.001841187,8.43275E-05,,,,,,
19:44,498.9357321,498.93567,1.25E-05,499.467835,0.106647583,,1.24465E-05,3.85641E-09,,,,,,
19:46,499.1170512,499.12172,0.000935402,499.56086,0.088918781,,0.000935412,2.17977E-05,,,,,,
19:48,499.2983704,499.30706,0.001740366,499.65353,0.071131736,,0.001740362,7.55091E-05,,,,,,
19:50,499.4796895,499.49205,0.002474673,499.746025,0.053322589,,0.002474675,0.000152782,,,,,,
19:52,499.6610086,499.67557,0.002914247,499.837785,0.035379267,,0.002914256,0.000212034,,,,,,
19:54,499.8423278,499.85878,0.003291483,499.92939,0.017417933,,0.003291478,0.000270675,,,,,,
19:56,500.0236469,500.04074,0.003418457,500.02037,0.000655349,,0.003418458,0.000292174,,,,,,
19:58,500.204966,500.22111,0.003227469,500.110555,0.018874463,,0.003227477,0.000260629,,,,,,
20:00,500.3862852,500.40359,0.003458294,500.201795,0.036869556,,0.003458288,0.000299456,,,,,,
20:02,500.4534557,500.47125,0.003555629,500.235625,0.043526665,,0.003555635,0.000316637,,,,,,
20:04,500.5206263,500.53913,0.003696891,500.269565,0.050160031,,0.003696891,0.000342387,,,,,,
20:06,500.5877969,500.60704,0.003844109,500.30352,0.05678862,,0.003844101,0.000370297,,,,,,
20:08,500.6549674,500.67404,0.003809525,500.33702,0.063506291,,0.00380953,0.000363764,,,,,,
20:10,500.722138,500.73897,0.003361548,500.369485,0.070428881,,0.003361545,0.000283316,,,,,,
20:12,500.7893085,500.7949,0.001116528,500.39745,0.078248176,,0.001116537,3.12649E-05,,,,,,
20:14,500.8564791,500.84794,0.001704902,500.42397,0.086353899,,0.0017049,7.29162E-05,,,,,,
20:16,500.9236497,500.90421,0.003880766,500.452105,0.094135044,,0.003880771,0.000377902,,,,,,
20:18,500.9908202,500.96456,0.005241661,500.48228,0.10150689,,0.005241653,0.000689598,,,,,,
20:20,501.0579908,501.02776,0.006033394,500.51388,0.108592381,,0.006033393,0.000913901,,,,,,
20:22,501.1251614,501.09448,0.006122496,500.54724,0.115324762,,0.006122502,0.000941348,,,,,,
20:24,501.1923319,501.1615,0.006151716,500.58075,0.12202539,,0.00615171,0.000950606,,,,,,
20:26,501.2595025,501.2307,0.005746024,500.61535,0.128506791,,0.005746026,0.000829584,,,,,,
20:28,501.3266731,501.3021,0.004901605,500.65105,0.134767036,,0.004901614,0.000603837,,,,,,
20:30,501.3938436,501.37335,0.00408733,500.686675,0.141040543,,0.004087326,0.000419988,,,,,,
20:32,501.5862407,501.57659,0.001924034,500.788295,0.159084448,,0.001924036,9.3136E-05,,,,,,
20:34,501.7786378,501.77824,7.93E-05,500.88912,0.177272951,,7.9278E-05,1.58245E-07,,,,,,
20:36,501.9710348,501.97504,0.000797888,500.98752,0.195930588,,0.000797895,1.60416E-05,,,,,,
20:38,502.1634319,502.17204,0.001714202,501.08602,0.214554034,,0.001714203,7.40994E-05,,,,,,
20:40,502.355829,502.36808,0.002438715,501.18404,0.233258764,,0.00243871,0.000150087,,,,,,
20:42,502.548226,502.56235,0.002810467,501.281175,0.252125256,,0.002810477,0.000199487,,,,,,
20:44,502.7406231,502.75713,0.003283379,501.378565,0.270926605,,0.003283383,0.000272478,,,,,,
20:46,502.9330202,502.94937,0.003250892,501.474685,0.289966087,,0.00325089,0.000267316,,,,,,
20:48,503.1254173,503.1412,0.003136939,501.5706,0.309031754,,0.003136932,0.000249094,,,,,,
20:50,503.3178143,503.33493,0.003400569,501.667465,0.327894077,,0.003400575,0.000292947,,,,,,
20:52,503.5102114,503.52781,0.003495182,501.763905,0.346826412,,0.003495182,0.000309711,,,,,,
20:54,503.7026085,503.72103,0.003657223,501.860515,0.365710534,,0.003657218,0.000339352,,,,,,
20:56,503.8950055,503.9141,0.003789372,501.95705,0.3845951,,0.003789381,0.0003646,,,,,,
20:58,504.0874026,504.1061,0.003709155,502.05305,0.403571402,,0.003709158,0.000349593,,,,,,
21:00,504.2797997,504.29645,0.0033018,502.148225,0.422696825,,0.003301798,0.000277232,,,,,,
21:02,504.8609172,504.86652,0.001109779,502.43326,0.480856631,,0.001109771,3.13914E-05,,,,,,
21:04,505.4420346,505.43337,0.001714269,502.716685,0.539201217,,0.001714262,7.50753E-05,,,,,,
21:06,506.0231521,506.00371,0.003842138,503.001855,0.59706697,,0.003842136,0.000377995,,,,,,
21:08,506.6042696,506.5781,0.005165685,503.28905,0.654400249,,0.005165689,0.000684848,,,,,,
21:10,507.1853871,507.15554,0.005884841,503.57777,0.711301467,,0.00588485,0.000890849,,,,,,
21:12,507.7665045,507.73592,0.006023345,503.86796,0.767782921,,0.006023339,0.000935412,,,,,,
21:14,508.347622,508.31699,0.006025798,504.158495,0.824067394,,0.006025798,0.000938319,,,,,,
21:16,508.9287395,508.90001,0.005645087,504.450005,0.880031751,,0.005645093,0.000825384,,,,,,
21:18,509.5098569,509.48532,0.004815794,504.74266,0.935643705,,0.004815785,0.000602059,,,,,,
21:20,510.0909744,510.07099,0.003917815,505.035495,0.991093678,,0.003917811,0.000399376,,,,,,
21:22,510.6720919,510.66269,0.001841082,505.331345,1.045827055,,0.001841084,8.83957E-05,,,,,,
21:24,511.2532094,511.25265,0.00010941,505.626325,1.100606176,,0.000109417,3.12928E-07,,,,,,
21:26,511.8343268,511.83882,0.000877855,505.91941,1.155631127,,0.000877862,2.01888E-05,,,,,,
21:28,512.4154443,512.42384,0.001638454,506.21192,1.210643506,,0.001638456,7.04878E-05,,,,,,
21:30,512.9965618,513.00852,0.002331052,506.50426,1.265564388,,0.002331049,0.000142999,,,,,,
21:32,513.2388187,513.25297,0.002757258,506.626485,1.288354166,,0.002757254,0.000200259,,,,,,
21:34,513.4810756,513.49736,0.003171376,506.74868,1.311128281,,0.003171373,0.000265182,,,,,,
21:36,513.7233325,513.73957,0.003160751,506.869785,1.334093094,,0.003160748,0.000263656,,,,,,
21:38,513.9655894,513.98123,0.003043125,506.990615,1.357089763,,0.003043122,0.000244628,,,,,,
21:40,514.2078463,514.22477,0.003291221,507.112385,1.379881958,,0.003291218,0.000286412,,,,,,
21:42,514.4501032,514.46791,0.00346133,507.233955,1.402691564,,0.003461327,0.000317082,,,,,,
21:44,514.6923601,514.71054,0.003532191,507.35527,1.425529242,,0.003532188,0.000330509,,,,,,
21:46,514.934617,514.9536,0.00368649,507.4768,1.448303679,,0.003686487,0.000360354,,,,,,
21:48,515.1768739,515.19519,0.003555306,507.597595,1.471199365,,0.003555303,0.00033548,,,,,,
21:50,515.4191308,515.43572,0.003218587,507.71786,1.494176359,,0.003218584,0.000275202,,,,,,
21:52,515.6613877,515.66697,0.001082554,507.833485,1.518031578,,0.001082551,3.11621E-05,,,,,,
21:54,515.9036446,515.89519,0.001638791,507.947595,1.542158053,,0.001638794,7.14803E-05,,,,,,
21:56,516.1459015,516.1266,0.003739541,508.0633,1.565952859,,0.003739543,0.000372548,,,,,,
21:58,516.3881584,516.36232,0.005003675,508.18116,1.589308017,,0.005003678,0.000667623,,,,,,
22:00,516.6304153,516.60251,0.005401402,508.301255,1.612208661,,0.005401405,0.000778706,,,,,,
22:02,514.1453291,514.11593,0.005718048,507.057965,1.378474859,,0.005718053,0.000864307,,,,,,
22:04,511.6602429,511.6305,0.005813011,505.81525,1.142358231,,0.005813018,0.00088464,,,,,,
22:06,509.1751567,509.14712,0.005506289,504.57356,0.90373551,,0.005506298,0.000786057,,,,,,
22:08,506.6900704,506.66548,0.004853154,503.33274,0.662600393,,0.004853144,0.000604688,,,,,,
22:10,504.2049842,504.18462,0.004038881,502.09231,0.419010971,,0.004038873,0.000414701,,,,,,
22:12,501.719898,501.71016,0.001940929,500.85508,0.17237068,,0.001940924,9.48286E-05,,,,,,
22:14,499.2348118,499.23423,0.000116542,499.617115,0.076577833,,0.000116538,3.38491E-07,,,,,,
22:16,496.7497256,496.75412,0.000884629,498.37706,0.327596437,,0.000884631,1.93108E-05,,,,,,
22:18,494.2646394,494.27302,0.00169557,497.13651,0.581039057,,0.001695569,7.02345E-05,,,,,,
22:20,491.7795532,491.7917,0.002469971,495.89585,0.837020729,,0.002469968,0.000147545,,,,,,
22:22,489.294467,489.3089,0.002949762,494.65445,1.095451382,,0.002949757,0.000208311,,,,,,
22:24,486.8093808,486.82609,0.003432397,493.413045,1.356519504,,0.003432391,0.000279197,,,,,,
22:26,484.3242946,484.34111,0.003471938,492.170555,1.620042704,,0.00347193,0.000282758,,,,,,
22:28,481.8392084,479.50463,0.484513985,489.752315,1.64227121,,0.484513995,5.450256306,,,,,,
22:30,479.3541221,481.29743,0.405401303,490.648715,2.356210655,,0.405401312,3.776445594,,,,,,
22:32,485.442587,485.46879,0.005397763,492.734395,1.50209483,,0.005397755,0.000686597,,,,,,
22:34,491.5310518,491.5483,0.003509082,495.77415,0.863241129,,0.003509076,0.0002975,,,,,,
22:36,497.6195166,497.63745,0.00360384,498.818725,0.240989021,,0.003603838,0.000321607,,,,,,
22:38,503.7079814,503.72569,0.003515647,501.862845,0.366310733,,0.003515648,0.000313595,,,,,,
22:40,509.7964462,509.81172,0.002996054,504.90586,0.95932136,,0.002996059,0.000233289,,,,,,
22:42,515.884911,515.88826,0.000649169,507.94413,1.539254363,,0.000649176,1.12158E-05,,,,,,
22:44,521.9733759,521.96132,0.002309668,510.98066,2.105991686,,0.002309677,0.000145345,,,,,,
22:46,528.0618407,528.03808,0.0044996,514.01904,2.65930988,,0.004499606,0.000564571,,,,,,
22:48,534.1503055,534.11977,0.005716647,517.059885,3.199552696,,0.005716649,0.000932417,,,,,,
22:50,540.2387703,540.20459,0.006326888,520.102295,3.727328805,,0.006326888,0.001168293,,,,,,
22:52,546.3272351,546.29268,0.006324985,523.14634,4.243042194,,0.006324982,0.001194055,,,,,,
22:54,552.4156999,552.38162,0.006169255,526.19081,4.747310749,,0.006169249,0.00116144,,,,,,
22:56,558.5041647,558.47246,0.005676726,529.23623,5.240414763,,0.005676717,0.001005188,,,,,,
22:58,564.5926296,564.56536,0.004829954,532.28268,5.722701273,,0.00482996,0.000743631,,,,,,
23:00,570.6810944,570.62382,0.010036145,535.31191,6.197714406,,0.010036148,0.003280357,,,,,,
23:02,566.0985706,566.08727,0.001996221,533.043635,5.839077736,,0.001996225,0.000127704,,,,,,
23:04,561.5160468,561.5143,0.000311083,530.75715,5.477830416,,0.000311086,3.05131E-06,,,,,,
23:06,556.933523,556.93684,0.000595586,528.46842,5.111041412,,0.000595583,1.10025E-05,,,,,,
23:08,552.3509992,552.35816,0.001296426,526.17908,4.738276791,,0.001296422,5.12771E-05,,,,,,
23:10,547.7684754,547.77916,0.001950573,523.88958,4.359304427,,0.001950569,0.000114161,,,,,,
23:12,543.1859516,543.19893,0.002389315,521.599465,3.974050974,,0.002389311,0.000168439,,,,,,
23:14,538.6034278,538.61817,0.00273712,519.309085,3.582291126,,0.002737116,0.000217332,,,,,,
23:16,534.020904,534.03564,0.002759447,517.01782,3.183973487,,0.002759443,0.00021715,,,,,,
23:18,529.4383802,529.45226,0.002621613,514.72613,2.778840891,,0.002621608,0.000192649,,,,,,
23:20,524.8558564,524.87067,0.002822418,512.435335,2.366463334,,0.002822413,0.000219443,,,,,,
23:22,520.2733326,520.28904,0.003019072,510.14452,1.946825248,,0.003019067,0.000246722,,,,,,
23:24,515.6908088,515.70689,0.003118385,507.853445,1.519779617,,0.00311838,0.000258605,,,,,,
23:26,511.108285,511.12501,0.003272306,505.562505,1.085049913,,0.003272301,0.000279726,,,,,,
23:28,506.5257612,506.54204,0.00321382,503.27102,0.64256183,,0.003213815,0.000264999,,,,,,
23:30,501.9432374,501.95803,0.002947072,500.979015,0.192097896,,0.002947066,0.000218821,,,,,,
23:32,505.2932748,505.29828,0.000990554,502.64914,0.523287155,,0.000990553,2.5052E-05,,,,,,
23:34,508.6433122,508.6337,0.001889777,504.31685,0.850588634,,0.001889772,9.23944E-05,,,,,,
23:36,511.9933497,511.97302,0.003970687,505.98651,1.173226118,,0.003970696,0.000413297,,,,,,
23:38,515.3433871,515.31646,0.005225076,507.65823,1.491269179,,0.005225079,0.000725069,,,,,,
23:40,518.6934245,518.66302,0.00586175,509.33151,1.804903255,,0.005861748,0.000924434,,,,,,
23:42,522.0434619,522.01235,0.005959645,511.006175,2.114246745,,0.005959638,0.00096795,,,,,,
23:44,525.3934994,525.36276,0.005850732,512.68138,2.419542574,,0.005850739,0.000944911,,,,,,
23:46,528.7435368,528.71485,0.005425465,514.357425,2.720810903,,0.005425466,0.000822932,,,,,,
23:48,532.0935742,532.09201,0.000293975,516.046005,3.0159299,,0.000293971,2.44672E-06,,,,,,
23:50,535.4436116,535.44227,0.000250568,517.721135,3.30986797,,0.000250559,1.79989E-06,,,,,,
23:52,538.7936491,538.79319,8.52E-05,519.396595,3.600089595,,8.52089E-05,2.10773E-07,,,,,,
23:54,542.1436865,542.14405,6.70E-05,521.072025,3.886730036,,6.70486E-05,1.32132E-07,,,,,,
23:56,545.4937239,545.49423,9.28E-05,522.747115,4.169912119,,9.27783E-05,2.56137E-07,,,,,,
23:58,548.8437614,548.84446,0.000127293,524.42223,4.449632686,,0.000127286,4.88042E-07,,,,,,
,425,425,,462.5,8.823529412,,,,,,,,,
