time,Actual,Simulation,MAE,MSE,-0.046438257,0.162064326,,MAE %,MSE %,MRD,Coe,R-square
21:32,12.01094,12.208395,1.64395959,0.038988477,-0.197455,0.197455,,,,,,
21:34,11.81606,12.08512,2.27707036,0.072393284,-0.26906,0.26906,,,,,,
21:36,11.74759,12.01171,2.248290926,0.069759374,-0.26412,0.26412,,,,,,
21:38,11.66937,11.9266,2.2043178,0.066167273,-0.25723,0.25723,,,,,,
21:40,11.83184,12.043925,1.792493813,0.044980047,-0.212085,0.212085,,,,,,
21:42,11.76864,12.02013,2.136950404,0.06324722,-0.25149,0.25149,,,,,,
21:44,11.82546,12.02754,1.7088553,0.040836326,-0.20208,0.20208,,,,,,
21:46,11.803,12.047035,2.067567568,0.059553081,-0.244035,0.244035,,,,,,
21:48,11.78094,12.039025,2.190699554,0.066607867,-0.258085,0.258085,,,,,,
21:50,11.835,12.054455,1.854288128,0.048160497,-0.219455,0.219455,,,,,,
21:52,11.59057,11.882285,2.516830492,0.085097641,-0.291715,0.291715,,,,,,
21:54,11.51432,11.807575,2.546872069,0.085998495,-0.293255,0.293255,,,,,,
21:56,11.61553,11.88514,2.321116643,0.072689552,-0.26961,0.26961,,,,,,
21:58,11.51346,11.81801,2.645164877,0.092750702,-0.30455,0.30455,,,,,,
22:00,11.63925,11.83978,1.722877333,0.040212281,-0.20053,0.20053,,,,,,
22:02,11.65716,11.92018,2.256295702,0.06917952,-0.26302,0.26302,,,,,,
22:04,11.79539,12.040115,2.074751238,0.059890326,-0.244725,0.244725,,,,,,
22:06,12.05872,12.185445,1.050899266,0.016059226,-0.126725,0.126725,,,,,,
22:08,11.89529,12.136615,2.02874415,0.058237756,-0.241325,0.241325,,,,,,
22:10,11.74996,12.017925,2.280560955,0.071805241,-0.267965,0.267965,,,,,,
22:12,11.64548,11.90475,2.226357351,0.067220933,-0.25927,0.25927,,,,,,
22:14,11.75559,11.9666,1.794975837,0.04452522,-0.21101,0.21101,,,,,,
22:16,11.6395,11.90586,2.288414451,0.07094765,-0.26636,0.26636,,,,,,
22:18,11.79805,12.017435,1.859502206,0.048129778,-0.219385,0.219385,,,,,,
22:20,11.75356,11.952045,1.688722396,0.039396295,-0.198485,0.198485,,,,,,
22:22,11.80745,12.00664,1.686985759,0.039676656,-0.19919,0.19919,,,,,,
22:24,11.85019,12.075755,1.90347159,0.050879569,-0.225565,0.225565,,,,,,
22:26,11.79851,12.028535,1.949610586,0.052911501,-0.230025,0.230025,,,,,,
22:28,11.81605,12.04406,1.929663466,0.05198856,-0.22801,0.22801,,,,,,
22:30,11.75425,11.9907,2.011612821,0.055908602,-0.23645,0.23645,,,,,,
22:32,11.82425,12.02289,1.679937417,0.03945785,-0.19864,0.19864,,,,,,
22:34,11.8879,12.06246,1.468383819,0.030471194,-0.17456,0.17456,,,,,,
22:36,11.98704,12.17903,1.601646445,0.03686016,-0.19199,0.19199,,,,,,
22:38,11.77371,12.047275,2.323524191,0.074837809,-0.273565,0.273565,,,,,,
22:40,11.79759,12.052105,2.15734739,0.064777885,-0.254515,0.254515,,,,,,
22:42,11.85353,12.087375,1.972787853,0.054683484,-0.233845,0.233845,,,,,,
22:44,11.81591,12.05285,2.005262396,0.056140564,-0.23694,0.23694,,,,,,
22:46,11.91772,12.089255,1.439327321,0.029424256,-0.171535,0.171535,,,,,,
22:48,11.95336,12.10972,1.308084087,0.02444845,-0.15636,0.15636,,,,,,
22:50,11.93758,12.11233,1.463864535,0.030537562,-0.17475,0.17475,,,,,,
22:52,11.89673,12.079045,1.532479934,0.033238759,-0.182315,0.182315,,,,,,
22:54,11.95593,12.13465,1.494823071,0.031940838,-0.17872,0.17872,,,,,,
22:56,11.9592,12.17796,1.829219346,0.047855938,-0.21876,0.21876,,,,,,
22:58,12.02444,12.220095,1.627144383,0.038280879,-0.195655,0.195655,,,,,,
23:00,12.19169,12.317005,1.027872264,0.015703849,-0.125315,0.125315,,,,,,
23:02,12.29803,12.42028,0.994061651,0.014945062,-0.12225,0.12225,,,,,,
23:04,12.37528,12.467865,0.748144688,0.008571982,-0.092585,0.092585,,,,,,
23:06,12.25223,12.377335,1.021079428,0.015651261,-0.125105,0.125105,,,,,,
23:08,12.33924,12.44376,0.847053789,0.01092443,-0.10452,0.10452,,,,,,
23:10,12.36665,12.45471,0.712076431,0.007754564,-0.08806,0.08806,,,,,,
23:12,12.40861,12.461955,0.429903108,0.002845689,-0.053345,0.053345,,,,,,
23:14,12.43884,12.49518,0.452936126,0.003174196,-0.05634,0.05634,,,,,,
23:16,12.35626,12.449955,0.758279609,0.008778753,-0.093695,0.093695,,,,,,
23:18,12.28529,12.39165,0.865750829,0.01131245,-0.10636,0.10636,,,,,,
23:20,12.38169,12.440675,0.476388926,0.00347923,-0.058985,0.058985,,,,,,
23:22,12.33392,12.40757,0.597133758,0.005424322,-0.07365,0.07365,,,,,,
23:24,12.24629,12.36018,0.929995942,0.012970932,-0.11389,0.11389,,,,,,
23:26,12.29056,12.379635,0.724743218,0.007934356,-0.089075,0.089075,,,,,,
23:28,12.32792,12.389815,0.50207172,0.003830991,-0.061895,0.061895,,,,,,
23:30,12.38655,12.46937,0.668628472,0.006859152,-0.08282,0.08282,,,,,,
23:32,12.45833,12.51137,0.425739244,0.002813242,-0.05304,0.05304,,,,,,
23:34,12.45403,12.51437,0.484501804,0.003640916,-0.06034,0.06034,,,,,,
23:36,12.47241,12.55322,0.647910067,0.006530256,-0.08081,0.08081,,,,,,
23:38,12.6852,12.6964,0.088291868,0.00012544,-0.0112,0.0112,,,,,,
23:40,12.5983,12.635245,0.293253852,0.001364933,-0.036945,0.036945,,,,,,
23:42,12.33059,12.423735,0.755397755,0.008675991,-0.093145,0.093145,,,,,,
23:44,12.32984,12.3692,0.319225554,0.00154921,-0.03936,0.03936,,,,,,
23:46,12.39538,12.41373,0.148039027,0.000336722,-0.01835,0.01835,,,,,,
23:48,12.50143,12.515165,0.109867431,0.00018865,-0.013735,0.013735,,,,,,
23:50,12.56672,12.56072,0.047745155,3.60E-05,0.006,0.006,,,,,,
23:52,12.56672,12.557535,0.073089875,8.44E-05,0.009185,0.009185,,,,,,
23:54,12.56672,12.55749,0.073447964,8.52E-05,0.00923,0.00923,,,,,,
23:56,12.56672,12.55745,0.073766265,8.59E-05,0.00927,0.00927,,,,,,
23:58,12.56672,12.5574,0.074164141,8.69E-05,0.00932,0.00932,,,,,,
