time,Actual,Simulation,MAE,MSE,-2.790610097,3.854870597,MAE %,MSE ,MR %,Coef,R-square
11:22,390.63,396.35608,1.465857717,32.78799217,-5.72608,5.72608,,,,,
11:24,391.2,395.59472,1.123394683,19.31356388,-4.39472,4.39472,,,,,
11:26,391.2,397.25566,1.547970348,36.67101804,-6.05566,6.05566,,,,,
11:28,391.2,399.32658,2.077346626,66.0413025,-8.12658,8.12658,,,,,
11:30,392.07,395.96253,0.992815059,15.1517898,-3.89253,3.89253,,,,,
11:32,393.52,399.23303,1.451776276,32.63871178,-5.71303,5.71303,,,,,
11:34,393.52,400.50839,1.775866538,48.83759479,-6.98839,6.98839,,,,,
11:36,394.68,399.48325,1.216998581,23.07121056,-4.80325,4.80325,,,,,
11:38,395.54,398.31423,0.701377863,7.696352093,-2.77423,2.77423,,,,,
11:40,395.54,399.78562,1.07337311,18.02528918,-4.24562,4.24562,,,,,
11:42,395.54,401.07291,1.398824392,30.61309307,-5.53291,5.53291,,,,,
11:44,396.41,399.87673,0.874531419,12.01821689,-3.46673,3.46673,,,,,
11:46,396.99,402.4451,1.374115217,29.75811601,-5.4551,5.4551,,,,,
11:48,398.15,400.73798,0.650001256,6.69764048,-2.58798,2.58798,,,,,
11:50,399.02,402.70504,0.92352263,13.5795198,-3.68504,3.68504,,,,,
11:52,400.46,403.57411,0.777633222,9.697681092,-3.11411,3.11411,,,,,
11:54,400.75,404.77514,1.004401747,16.20175202,-4.02514,4.02514,,,,,
11:56,400.46,404.56158,1.02421715,16.8229585,-4.10158,4.10158,,,,,
11:58,401.91,404.86949,0.736356398,8.75858106,-2.95949,2.95949,,,,,
12:00,402.2,406.02679,0.951464446,14.6443217,-3.82679,3.82679,,,,,
12:02,403.36,403.71523,0.088067731,0.126188353,-0.35523,0.35523,,,,,
12:04,403.65,406.08799,0.603986127,5.94379524,-2.43799,2.43799,,,,,
12:06,403.36,407.02626,0.908929988,13.44146239,-3.66626,3.66626,,,,,
12:08,403.94,407.51752,0.885656286,12.79864935,-3.57752,3.57752,,,,,
12:10,403.65,407.09889,0.854425864,11.89484223,-3.44889,3.44889,,,,,
12:12,403.94,405.0721,0.280264396,1.28165041,-1.1321,1.1321,,,,,
12:14,403.65,407.37795,0.923560015,13.8976112,-3.72795,3.72795,,,,,
12:16,403.94,407.81432,0.959132544,15.01035546,-3.87432,3.87432,,,,,
12:18,404.22,404.07384,0.036158528,0.021362746,0.14616,0.14616,,,,,
12:20,402.78,405.44597,0.661892348,7.107396041,-2.66597,2.66597,,,,,
12:22,402.78,406.29414,0.872471324,12.34917994,-3.51414,3.51414,,,,,
12:24,404.8,404.07388,0.17937747,0.527250254,0.72612,0.72612,,,,,
12:26,405.67,407.93988,0.559538541,5.152355214,-2.26988,2.26988,,,,,
12:28,405.67,407.20385,0.378102892,2.352695822,-1.53385,1.53385,,,,,
12:30,406.54,407.6016,0.261130516,1.12699456,-1.0616,1.0616,,,,,
12:32,407.12,408.93249,0.445197976,3.28512,-1.81249,1.81249,,,,,
12:34,406.83,410.0124,0.782243197,10.12766976,-3.1824,3.1824,,,,,
12:36,407.12,411.68096,1.120298683,20.80235612,-4.56096,4.56096,,,,,
12:38,407.12,409.19267,0.509105423,4.295960929,-2.07267,2.07267,,,,,
12:40,407.7,409.30363,0.393335786,2.571629177,-1.60363,1.60363,,,,,
12:42,407.12,411.84211,1.159881607,22.29832285,-4.72211,4.72211,,,,,
12:44,406.83,410.27879,0.847722636,11.89415246,-3.44879,3.44879,,,,,
12:46,407.12,410.48742,0.82713205,11.33951746,-3.36742,3.36742,,,,,
12:48,407.7,409.8652,0.531076772,4.68809104,-2.1652,2.1652,,,,,
12:50,409.14,408.34878,0.193386127,0.626029088,0.79122,0.79122,,,,,
12:52,409.43,409.31075,0.029125858,0.014220563,0.11925,0.11925,,,,,
12:54,408.56,413.6913,1.255947719,26.33023969,-5.1313,5.1313,,,,,
12:56,409.43,410.52824,0.268236329,1.206131098,-1.09824,1.09824,,,,,
12:58,409.72,411.39898,0.409787172,2.81897384,-1.67898,1.67898,,,,,
13:00,409.43,412.6451,0.785262438,10.33686801,-3.2151,3.2151,,,,,
13:02,409.43,412.21667,0.68062184,7.765529689,-2.78667,2.78667,,,,,
13:04,409.72,412.21755,0.609574832,6.237756002,-2.49755,2.49755,,,,,
13:06,410.59,412.64531,0.500574783,4.224299196,-2.05531,2.05531,,,,,
13:08,410.59,413.64142,0.743179327,9.311164016,-3.05142,3.05142,,,,,
13:10,410.59,414.58651,0.973357851,15.97209218,-3.99651,3.99651,,,,,
13:12,411.46,411.07519,0.093523064,0.148078736,0.38481,0.38481,,,,,
13:14,412.04,410.44662,0.386705174,2.538859824,1.59338,1.59338,,,,,
13:16,412.33,413.14798,0.198379938,0.66909128,-0.81798,0.81798,,,,,
13:18,412.62,414.69132,0.501992148,4.290366542,-2.07132,2.07132,,,,,
13:20,410.01,419.01429,2.196114729,81.0772384,-9.00429,9.00429,,,,,
13:22,409.43,414.79354,1.31000171,28.76756133,-5.36354,5.36354,,,,,
13:24,408.56,412.98385,1.082790777,19.57044882,-4.42385,4.42385,,,,,
13:26,407.99,412.81051,1.181526508,23.23731666,-4.82051,4.82051,,,,,
13:28,407.7,412.60413,1.202877116,24.05049106,-4.90413,4.90413,,,,,
13:30,408.28,411.58893,0.81045606,10.94901774,-3.30893,3.30893,,,,,
13:32,408.56,412.62768,0.995613863,16.54602058,-4.06768,4.06768,,,,,
13:34,409.72,412.28991,0.627235673,6.604437408,-2.56991,2.56991,,,,,
13:36,409.43,414.72474,1.29319786,28.03427167,-5.29474,5.29474,,,,,
13:38,409.43,412.35134,0.71351391,8.534227396,-2.92134,2.92134,,,,,
13:40,409.72,412.75967,0.741889583,9.239593709,-3.03967,3.03967,,,,,
13:42,410.88,411.6105,0.177789136,0.53363025,-0.7305,0.7305,,,,,
13:44,410.59,413.73903,0.766952434,9.916389941,-3.14903,3.14903,,,,,
13:46,410.01,413.66339,0.891048999,13.34725849,-3.65339,3.65339,,,,,
13:48,410.59,411.4055,0.198616625,0.66504025,-0.8155,0.8155,,,,,
13:50,411.17,412.43394,0.307400832,1.597544324,-1.26394,1.26394,,,,,
13:52,410.59,415.71221,1.247524294,26.23703528,-5.12221,5.12221,,,,,
13:54,410.88,413.54786,0.649303933,7.11747698,-2.66786,2.66786,,,,,
13:56,409.14,418.28333,2.23476805,83.60048349,-9.14333,9.14333,,,,,
13:58,407.12,417.40574,2.526463942,105.7964473,-10.28574,10.28574,,,,,
14:00,405.67,416.03652,2.555407104,107.4647369,-10.36652,10.36652,,,,,
14:02,405.09,415.34994,2.532755684,105.2663688,-10.25994,10.25994,,,,,
14:04,403.94,414.95442,2.726746547,121.3174479,-11.01442,11.01442,,,,,
14:06,404.22,412.60971,2.075530652,70.38723388,-8.38971,8.38971,,,,,
14:08,402.78,414.73353,2.967756592,142.8868795,-11.95353,11.95353,,,,,
14:10,402.78,413.20531,2.588338547,108.6870886,-10.42531,10.42531,,,,,
14:12,403.36,410.99939,1.893938417,58.36027957,-7.63939,7.63939,,,,,
14:14,403.94,410.98828,1.744882903,49.67825096,-7.04828,7.04828,,,,,
14:16,402.78,415.29418,3.106951686,156.6047011,-12.51418,12.51418,,,,,
14:18,404.22,411.73447,1.859004997,56.46725938,-7.51447,7.51447,,,,,
14:20,404.22,414.40619,2.519961902,103.7584667,-10.18619,10.18619,,,,,
14:22,405.67,412.13335,1.593253137,41.77489322,-6.46335,6.46335,,,,,
14:24,405.09,414.14475,2.23524402,81.98849756,-9.05475,9.05475,,,,,
14:26,405.38,413.03627,1.888664956,58.61847031,-7.65627,7.65627,,,,,
14:28,404.22,414.6163,2.571941022,108.0830537,-10.3963,10.3963,,,,,
14:30,405.67,411.79551,1.509973624,37.52187276,-6.12551,6.12551,,,,,
14:32,405.38,415.54426,2.50734126,103.3121813,-10.16426,10.16426,,,,,
14:34,405.38,413.25266,1.942044501,61.97877548,-7.87266,7.87266,,,,,
14:36,405.67,412.83774,1.766889344,51.37649671,-7.16774,7.16774,,,,,
14:38,405.09,414.71586,2.376227505,92.65718074,-9.62586,9.62586,,,,,
14:40,405.09,413.60515,2.102039053,72.50777952,-8.51515,8.51515,,,,,
14:42,405.09,414.75272,2.385326718,93.3681578,-9.66272,9.66272,,,,,
14:44,404.22,415.05993,2.681690664,117.5040824,-10.83993,10.83993,,,,,
14:46,403.94,413.74563,2.427496658,96.1503797,-9.80563,9.80563,,,,,
14:48,403.94,412.00148,1.995712234,64.98745979,-8.06148,8.06148,,,,,
14:50,403.65,414.28417,2.634502663,113.0855716,-10.63417,10.63417,,,,,
14:52,403.36,412.64746,2.3025238,86.25691325,-9.28746,9.28746,,,,,
14:54,403.94,411.80024,1.945892954,61.78337286,-7.86024,7.86024,,,,,
14:56,404.8,411.6691,1.696912055,47.18453481,-6.8691,6.8691,,,,,
14:58,404.8,413.2129,2.078285573,70.77688641,-8.4129,8.4129,,,,,
15:00,404.8,414.06376,2.288478261,85.81724934,-9.26376,9.26376,,,,,
15:02,405.38,411.98501,1.629337905,43.6261571,-6.60501,6.60501,,,,,
15:04,406.54,409.80783,0.803815123,10.67871291,-3.26783,3.26783,,,,,
15:06,406.54,412.36667,1.433234122,33.95008329,-5.82667,5.82667,,,,,
15:08,405.09,413.20557,2.003399245,65.86247642,-8.11557,8.11557,,,,,
15:10,404.22,412.88234,2.142976597,75.03613428,-8.66234,8.66234,,,,,
15:12,404.22,414.27359,2.487157983,101.0746719,-10.05359,10.05359,,,,,
15:14,403.94,414.58333,2.634878942,113.2804735,-10.64333,10.64333,,,,,
15:16,403.94,412.4239,2.100287171,71.97655921,-8.4839,8.4839,,,,,
15:18,404.8,411.07178,1.549352767,39.33522437,-6.27178,6.27178,,,,,
15:20,404.8,414.17138,2.315064229,87.8227631,-9.37138,9.37138,,,,,
15:22,404.8,412.74739,1.963288043,63.16100781,-7.94739,7.94739,,,,,
15:24,405.09,414.19375,2.247340097,82.87826406,-9.10375,9.10375,,,,,
15:26,405.38,411.89854,1.608007302,42.49136373,-6.51854,6.51854,,,,,
15:28,403.94,416.24464,3.04615537,151.4041655,-12.30464,12.30464,,,,,
15:30,403.94,411.01826,1.752304798,50.10176463,-7.07826,7.07826,,,,,
15:32,403.94,411.56007,1.886436104,58.0654668,-7.62007,7.62007,,,,,
15:34,404.22,412.52167,2.053750433,68.91772479,-8.30167,8.30167,,,,,
15:36,402.2,416.22122,3.486131278,196.5946103,-14.02122,14.02122,,,,,
15:38,400.46,416.55384,4.018838336,259.0116859,-16.09384,16.09384,,,,,
15:40,399.88,412.91501,3.259730419,169.9114857,-13.03501,13.03501,,,,,
15:42,399.02,414.52937,3.88686532,240.5405578,-15.50937,15.50937,,,,,
15:44,398.44,413.20722,3.706259412,218.0707865,-14.76722,14.76722,,,,,
15:46,399.31,412.81316,3.3816233,182.33533,-13.50316,13.50316,,,,,
15:48,399.88,411.91671,3.010080524,144.8823876,-12.03671,12.03671,,,,,
15:50,400.46,413.29494,3.205049193,164.7356848,-12.83494,12.83494,,,,,
15:52,400.46,413.58785,3.278192579,172.3404456,-13.12785,13.12785,,,,,
15:54,399.88,414.26434,3.597164149,206.9092372,-14.38434,14.38434,,,,,
15:56,399.88,412.90311,3.256754526,169.6013941,-13.02311,13.02311,,,,,
15:58,399.02,414.73781,3.939103303,247.0495512,-15.71781,15.71781,,,,,
16:00,399.59,411.24452,2.916619535,135.8278364,-11.65452,11.65452,,,,,
16:02,400.46,413.70668,3.307865954,175.474531,-13.24668,13.24668,,,,,
16:04,400.75,415.73536,3.739328759,224.5610143,-14.98536,14.98536,,,,,
16:06,400.46,414.72576,3.562343305,203.5119084,-14.26576,14.26576,,,,,
16:08,400.46,413.07974,3.151310992,159.2578377,-12.61974,12.61974,,,,,
16:10,400.75,414.12153,3.336626326,178.7978145,-13.37153,13.37153,,,,,
16:12,399.31,417.28696,4.50200596,323.1710908,-17.97696,17.97696,,,,,
16:14,399.02,415.73461,4.188915343,279.3781875,-16.71461,16.71461,,,,,
16:16,399.02,414.99183,4.002764272,255.0993535,-15.97183,15.97183,,,,,
16:18,399.59,415.2525,3.919642634,245.3139063,-15.6625,15.6625,,,,,
16:20,398.15,416.71504,4.662825568,344.6607102,-18.56504,18.56504,,,,,
16:22,397.86,416.09392,4.582999045,332.4758386,-18.23392,18.23392,,,,,
16:24,398.15,415.53248,4.36581188,302.150611,-17.38248,17.38248,,,,,
16:26,396.99,418.05736,5.30677347,443.8336574,-21.06736,21.06736,,,,,
16:28,395.54,418.26215,5.744589675,516.2961006,-22.72215,22.72215,,,,,
16:30,393.52,409.65644,4.100538727,260.3846959,-16.13644,16.13644,,,,,
16:32,392.07,405,3.297880481,167.1849,-12.93,12.93,,,,,
16:34,392.65,395,0.59849739,5.5225,-2.35,2.35,,,,,
16:36,388.89,385,1.000282856,15.1321,3.89,3.89,,,,,
16:38,384.84,370,3.85614801,220.2256,14.84,14.84,,,,,
16:40,381.94,370,3.126145468,142.5636,11.94,11.94,,,,,
16:42,380.21,370,2.685358092,104.2441,10.21,10.21,,,,,
16:44,377.89,370,2.08790918,62.2521,7.89,7.89,,,,,
16:46,375,370,1.333333333,25,5,5,,,,,
16:48,371.82,370,0.489484159,3.3124,1.82,1.82,,,,,
16:50,370.66,370,0.178060756,0.4356,0.66,0.66,,,,,
16:52,368.06,370,0.527087975,3.7636,-1.94,1.94,,,,,
16:54,367.77,370,0.606357234,4.9729,-2.23,2.23,,,,,
16:56,367.19,370,0.765271385,7.8961,-2.81,2.81,,,,,
16:58,367.77,370,0.606357234,4.9729,-2.23,2.23,,,,,
17:00,368.92,370,0.292746395,1.1664,-1.08,1.08,,,,,
17:02,370.08,370,0.021616948,0.0064,0.08,0.08,,,,,
17:04,368.92,370,0.292746395,1.1664,-1.08,1.08,,,,,
17:06,369.21,370,0.213970369,0.6241,-0.79,0.79,,,,,
17:08,369.21,370,0.213970369,0.6241,-0.79,0.79,,,,,
17:10,370.37,370,0.0999001,0.1369,0.37,0.37,,,,,
17:12,370.37,370,0.0999001,0.1369,0.37,0.37,,,,,
17:14,370.37,370,0.0999001,0.1369,0.37,0.37,,,,,
17:16,370.08,370,0.021616948,0.0064,0.08,0.08,,,,,
17:18,369.5,370,0.135317997,0.25,-0.5,0.5,,,,,
17:20,370.08,370,0.021616948,0.0064,0.08,0.08,,,,,
17:22,369.5,370,0.135317997,0.25,-0.5,0.5,,,,,
17:24,370.66,370,0.178060756,0.4356,0.66,0.66,,,,,
17:26,370.95,370,0.256099205,0.9025,0.95,0.95,,,,,
17:28,370.66,370,0.178060756,0.4356,0.66,0.66,,,,,
17:30,370.37,370,0.0999001,0.1369,0.37,0.37,,,,,
17:32,369.5,370,0.135317997,0.25,-0.5,0.5,,,,,
17:34,369.21,370,0.213970369,0.6241,-0.79,0.79,,,,,
17:36,368.63,370,0.371646366,1.8769,-1.37,1.37,,,,,
17:38,368.63,370,0.371646366,1.8769,-1.37,1.37,,,,,
17:40,368.63,370,0.371646366,1.8769,-1.37,1.37,,,,,
17:42,369.5,370,0.135317997,0.25,-0.5,0.5,,,,,
17:44,371.82,370,0.489484159,3.3124,1.82,1.82,,,,,
17:46,370.95,370,0.256099205,0.9025,0.95,0.95,,,,,
17:48,370.95,370,0.256099205,0.9025,0.95,0.95,,,,,
17:50,368.63,370,0.371646366,1.8769,-1.37,1.37,,,,,
17:52,367.19,370,0.765271385,7.8961,-2.81,2.81,,,,,
17:54,365.74,370,1.164761853,18.1476,-4.26,4.26,,,,,
17:56,364.87,370,1.405980212,26.3169,-5.13,5.13,,,,,
17:58,364.29,370,1.56743254,32.6041,-5.71,5.71,,,,,
18:00,363.72,365,0.351919059,1.6384,-1.28,1.28,,,,,
18:02,363.43,360,0.943785598,11.7649,3.43,3.43,,,,,
18:04,363.14,360,0.864680289,9.8596,3.14,3.14,,,,,
18:06,362.85,360,0.785448532,8.1225,2.85,2.85,,,,,
18:08,362.85,360,0.785448532,8.1225,2.85,2.85,,,,,
18:10,361.98,360,0.546991546,3.9204,1.98,1.98,,,,,
18:12,361.4,360,0.387382402,1.96,1.4,1.4,,,,,
18:14,360.82,360,0.22726013,0.6724,0.82,0.82,,,,,
18:16,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
18:18,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:20,358.8,360,0.334448161,1.44,-1.2,1.2,,,,,
18:22,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
18:24,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
18:26,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
18:28,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
18:30,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:32,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
18:34,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:36,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
18:38,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:40,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:42,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
18:44,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
18:46,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:48,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
18:50,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
18:52,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:54,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
18:56,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
18:58,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
19:00,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:02,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:04,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:06,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
19:08,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
19:10,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:12,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:14,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:16,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
19:18,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:20,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:22,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
19:24,360.82,360,0.22726013,0.6724,0.82,0.82,,,,,
19:26,360.82,360,0.22726013,0.6724,0.82,0.82,,,,,
19:28,360.82,360,0.22726013,0.6724,0.82,0.82,,,,,
19:30,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
19:32,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:34,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
19:36,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
19:38,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
19:40,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:42,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
19:44,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
19:46,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
19:48,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
19:50,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
19:52,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
19:54,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
19:56,359.95,360,0.013890818,0.0025,-0.05,0.05,,,,,
19:58,359.09,360,0.253418363,0.8281,-0.91,0.91,,,,,
20:00,359.38,360,0.172519339,0.3844,-0.62,0.62,,,,,
20:02,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
20:04,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
20:06,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
20:08,360.53,360,0.147005797,0.2809,0.53,0.53,,,,,
20:10,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
20:12,360.24,360,0.066622252,0.0576,0.24,0.24,,,,,
20:14,363.14,360,0.864680289,9.8596,3.14,3.14,,,,,
20:16,367.19,360,1.958114328,51.6961,7.19,7.19,,,,,
20:18,370.08,360,2.723735409,101.6064,10.08,10.08,,,,,
20:20,370.66,360,2.875951006,113.6356,10.66,10.66,,,,,
20:22,370.66,365.11354,1.496374036,30.76321853,5.54646,5.54646,,,,,
20:24,370.95,365.00698,1.602108101,35.31948672,5.94302,5.94302,,,,,
20:26,370.37,364.99881,1.45022275,28.84968202,5.37119,5.37119,,,,,
20:28,370.08,375.07049,1.348489516,24.90499044,-4.99049,4.99049,,,,,
20:30,369.5,375.0053,1.489932341,30.30832809,-5.5053,5.5053,,,,,
20:32,370.37,390.10086,5.327337527,389.3068363,-19.73086,19.73086,,,,,
20:34,370.37,390.01252,5.303485703,385.828592,-19.64252,19.64252,,,,,
20:36,369.5,390.0064,5.549769959,420.512441,-20.5064,20.5064,,,,,
20:38,371.53,390.01173,4.974491966,341.5743438,-18.48173,18.48173,,,,,
20:40,377.31,390.03351,3.372163473,161.8877067,-12.72351,12.72351,,,,,
20:42,383.1,400.77946,4.614842078,312.5633059,-17.67946,17.67946,,,,,
20:44,385.42,401.88035,4.270756577,270.9431221,-16.46035,16.46035,,,,,
20:46,386.86,401.99756,3.912929742,229.1457228,-15.13756,15.13756,,,,,
20:48,387.44,401.99417,3.75649649,211.8238644,-14.55417,14.55417,,,,,
20:50,386,401.98925,4.142292746,255.6561156,-15.98925,15.98925,,,,,
20:52,384.55,401.98833,4.534736705,304.0953532,-17.43833,17.43833,,,,,
20:54,383.68,401.99525,4.773574333,335.4483826,-18.31525,18.31525,,,,,
20:56,383.68,401.99571,4.773694224,335.4652328,-18.31571,18.31571,,,,,
20:58,383.97,401.99626,4.694705316,324.9460496,-18.02626,18.02626,,,,,
21:00,384.84,401.99661,4.458115061,294.3492667,-17.15661,17.15661,,,,,
21:02,385.42,401.99998,4.301795444,274.8957368,-16.57998,16.57998,,,,,
21:04,386,401.9897,4.142409326,255.6705061,-15.9897,15.9897,,,,,
21:06,383.97,401.99655,4.694780842,324.9565049,-18.02655,18.02655,,,,,
21:08,382.52,401.99934,5.092371641,379.4446868,-19.47934,19.47934,,,,,
21:10,383.39,402.00282,4.854800595,346.4370684,-18.61282,18.61282,,,,,
21:12,383.39,402.00581,4.855580479,346.548382,-18.61581,18.61581,,,,,
21:14,389.76,400.9884,2.880849754,126.0769666,-11.2284,11.2284,,,,,
21:16,394.68,402.9012,2.083003953,67.58812944,-8.2212,8.2212,,,,,
21:18,398.15,401.97262,0.960095441,14.61242366,-3.82262,3.82262,,,,,
21:20,401.33,401.99195,0.164939078,0.438177802,-0.66195,0.66195,,,,,
21:22,401.91,401.98697,0.019151054,0.005924381,-0.07697,0.07697,,,,,
21:24,401.33,401.98423,0.163015474,0.428016893,-0.65423,0.65423,,,,,
21:26,401.04,401.99312,0.237662079,0.908437734,-0.95312,0.95312,,,,,
21:28,401.91,401.98866,0.019571546,0.006187396,-0.07866,0.07866,,,,,
21:30,401.91,401.98447,0.018529024,0.005545781,-0.07447,0.07447,,,,,
21:32,401.91,401.987,0.019158518,0.005929,-0.077,0.077,,,,,
21:34,401.33,401.9903,0.164527945,0.43599609,-0.6603,0.6603,,,,,
21:36,400.75,401.98767,0.308838428,1.531827029,-1.23767,1.23767,,,,,
21:38,400.46,401.98748,0.381431354,2.33319515,-1.52748,1.52748,,,,,
21:40,401.04,401.99835,0.238966188,0.918434722,-0.95835,0.95835,,,,,
21:42,400.75,401.99187,0.309886463,1.542241097,-1.24187,1.24187,,,,,
21:44,399.88,401.99556,0.529048715,4.475594114,-2.11556,2.11556,,,,,
21:46,400.46,401.99948,0.384427908,2.36999867,-1.53948,1.53948,,,,,
21:48,400.75,401.99355,0.310305677,1.546416603,-1.24355,1.24355,,,,,
21:50,400.75,401.99565,0.310829694,1.551643923,-1.24565,1.24565,,,,,
21:52,399.88,401.98928,0.527478243,4.449062118,-2.10928,2.10928,,,,,
21:54,397.86,401.99767,1.0399814,17.12031303,-4.13767,4.13767,,,,,
21:56,398.15,402.00023,0.967030014,14.82427105,-3.85023,3.85023,,,,,
21:58,397.57,401.99286,1.112473275,19.56169058,-4.42286,4.42286,,,,,
22:00,398.15,401.98874,0.964144167,14.73592479,-3.83874,3.83874,,,,,
22:02,399.02,402.00966,0.749250664,8.938066916,-2.98966,2.98966,,,,,
22:04,399.59,401.99692,0.602347406,5.793263886,-2.40692,2.40692,,,,,
22:06,401.04,401.99463,0.2380386,0.911318437,-0.95463,0.95463,,,,,
22:08,401.91,401.9983,0.021970093,0.00779689,-0.0883,0.0883,,,,,
22:10,400.46,401.99162,0.382465165,2.345859824,-1.53162,1.53162,,,,,
22:12,399.59,401.99218,0.60116119,5.770468752,-2.40218,2.40218,,,,,
22:14,399.59,401.99769,0.602540104,5.796971136,-2.40769,2.40769,,,,,
22:16,399.31,401.99421,0.672212066,7.204983324,-2.68421,2.68421,,,,,
22:18,399.59,402.00149,0.603491078,5.81528402,-2.41149,2.41149,,,,,
22:20,399.31,401.98705,0.670418973,7.166596703,-2.67705,2.67705,,,,,
22:22,399.59,402.00545,0.604482094,5.834398703,-2.41545,2.41545,,,,,
22:24,400.75,401.99683,0.311124142,1.554585049,-1.24683,1.24683,,,,,
22:26,399.88,401.99469,0.528831149,4.471913796,-2.11469,2.11469,,,,,
22:28,399.88,401.99901,0.529911473,4.49020338,-2.11901,2.11901,,,,,
22:30,399.02,401.99446,0.745441331,8.847412292,-2.97446,2.97446,,,,,
22:32,399.02,401.99856,0.746468849,8.871819674,-2.97856,2.97856,,,,,
22:34,399.31,401.99573,0.672592722,7.213145633,-2.68573,2.68573,,,,,
22:36,400.75,402.00454,0.313048035,1.573870612,-1.25454,1.25454,,,,,
22:38,399.88,401.99055,0.527795839,4.454421302,-2.11055,2.11055,,,,,
22:40,399.88,401.99856,0.52979894,4.488296474,-2.11856,2.11856,,,,,
22:42,399.88,401.99636,0.529248775,4.47897965,-2.11636,2.11636,,,,,
22:44,399.59,401.99481,0.601819365,5.783111136,-2.40481,2.40481,,,,,
22:46,399.02,401.9964,0.745927522,8.85895696,-2.9764,2.9764,,,,,
22:48,399.02,401.99732,0.746158087,8.864434382,-2.97732,2.97732,,,,,
22:50,399.02,401.99772,0.746258333,8.866816398,-2.97772,2.97772,,,,,
22:52,398.44,401.99561,0.892382793,12.64236247,-3.55561,3.55561,,,,,
22:54,398.15,402.00383,0.967934196,14.85200567,-3.85383,3.85383,,,,,
22:56,397.86,402.00363,1.041479415,17.16966958,-4.14363,4.14363,,,,,
22:58,398.15,401.99773,0.96640211,14.80502615,-3.84773,3.84773,,,,,
23:00,398.15,402.00179,0.967421826,14.8362862,-3.85179,3.85179,,,,,
23:02,399.02,402.00403,0.747839707,8.904435041,-2.98403,2.98403,,,,,
23:04,399.59,401.9955,0.601992042,5.78643025,-2.4055,2.4055,,,,,
23:06,399.31,401.99421,0.672212066,7.204983324,-2.68421,2.68421,,,,,
23:08,399.59,402.00224,0.603678771,5.818901818,-2.41224,2.41224,,,,,
23:10,399.59,401.99427,0.601684226,5.780514233,-2.40427,2.40427,,,,,
23:12,399.59,401.99525,0.601929478,5.785227563,-2.40525,2.40525,,,,,
23:14,399.88,401.999,0.529908973,4.490161,-2.119,2.119,,,,,
23:16,399.31,401.99612,0.672690391,7.215240654,-2.68612,2.68612,,,,,
23:18,398.44,401.99535,0.892317538,12.64051362,-3.55535,3.55535,,,,,
