time,Actual,Simulation,Error
10:28,43.9875,43.27255,1.652202147
10:30,44.45,43.59687,1.956860665
10:32,44.0375,43.16473,2.021951718
10:34,44.1875,43.35431,1.921815847
10:36,44.15,43.25024,2.080358398
10:38,44.2375,43.50428,1.685397391
10:40,44.125,43.30706,1.888698979
10:42,44.0375,43.20232,1.933183218
10:44,44.1875,43.2818,2.092565466
10:46,43.9875,43.08691,2.090170773
10:48,43.8125,43.13446,1.571921846
10:50,43.5125,42.75516,1.771341751
10:52,44.1,43.25288,1.958528542
10:54,43.4625,42.67769,1.838923334
10:56,43.725,43.06917,1.522736565
10:58,44.0125,43.2229,1.8268094
11:00,43.8625,43.06849,1.843598417
11:02,43.55,42.6381,2.13869755
11:04,43.5125,42.71699,1.86228009
11:06,43.375,42.68027,1.627754464
11:08,44.2375,43.65498,1.33437239
11:10,44.15,43.36915,1.800473378
11:12,44.1,43.25553,1.952282171
11:14,43.9,43.17095,1.688751348
11:16,44.125,43.3865,1.702142371
11:18,43.8375,43.05129,1.826217054
11:20,44.1,43.14711,2.208467728
11:22,43.6875,43.07783,1.415275561
11:24,44.0375,43.28367,1.741603704
11:26,43.75,42.98655,1.776020639
11:28,43.2875,42.62197,1.561471701
11:30,44.0375,43.32544,1.643514757
11:32,43.4375,42.92569,1.192316303
11:34,43.375,42.70037,1.579916052
11:36,43.6,43.02497,1.336502966
11:38,44.0375,43.33657,1.617409961
11:40,43.8375,43.07156,1.778296398
11:42,43.55,42.84265,1.651041661
11:44,43.8125,43.16053,1.510569958
11:46,43.375,42.77734,1.397141571
11:48,43.8375,43.22087,1.42669502
11:50,43.575,42.97799,1.389106377
11:52,43.5125,43.00043,1.190848557
11:54,43.4625,42.82266,1.494162203
11:56,43.55,42.82281,1.698137044
11:58,43.4375,42.94469,1.147545832
12:00,43.4,42.77639,1.457836905
12:02,43.95,43.32489,1.442842671
12:04,43.6,42.9389,1.539629567
12:06,43.4375,42.73919,1.633886838
12:08,43.2875,42.72428,1.318266803
12:10,43.4625,42.76227,1.637494923
12:12,43.8625,43.15307,1.643985005
12:14,43.4,42.71185,1.611145385
12:16,43.2625,42.67182,1.38423906
12:18,44.125,43.36329,1.756577972
12:20,43.8625,42.94201,2.143565241
12:22,43.4625,42.79371,1.562823135
12:24,43.95,43.43217,1.192272917
12:26,43.4,42.85363,1.274967838
12:28,43.6875,42.9828,1.639493007
12:30,43.6,43.01789,1.3531812
12:32,43.4375,42.85378,1.362120214
12:34,43.2875,42.63069,1.540697558
12:36,42.8875,42.37753,1.203397178
12:38,43.4625,42.81125,1.521212298
12:40,43.4375,42.86098,1.345092903
12:42,42.975,42.35016,1.475413552
12:44,43.225,42.58824,1.495154531
12:46,43.1375,42.58656,1.293694536
12:48,43.3125,42.76404,1.28252616
12:50,43.725,43.20204,1.210498393
12:52,43.725,43.06426,1.534311747
12:54,42.825,42.1978,1.486333411
12:56,43.375,42.85175,1.221070318
