time,Actual,Simulation,Error
8:24,13.43509,12.53371,6.709147464
8:26,13.42486,12.61391,6.040658897
8:28,13.3149,12.67349,4.817234827
8:30,13.18747,12.56717,4.703707383
8:32,13.29098,12.58618,5.302844486
8:34,13.23468,12.6113,4.710200776
8:36,13.25625,12.56016,5.251032532
8:38,13.45701,12.70802,5.565798049
8:40,13.42296,12.66391,5.654863011
8:42,13.31124,12.67094,4.810220535
8:44,13.29939,12.62488,5.071736373
8:46,13.19535,12.55065,4.885812047
8:48,13.1118,12.50192,4.651382724
8:50,13.11643,12.44319,5.132799092
8:52,13.30111,12.63735,4.990260211
8:54,13.07239,12.50898,4.309923434
8:56,13.21552,12.51825,5.276145017
8:58,13.28656,12.59604,5.197131537
9:00,13.17023,12.45843,5.404613283
9:02,13.27013,12.49263,5.859023235
9:04,13.22695,12.50552,5.454243042
9:06,13.23378,12.55914,5.097863196
9:08,13.26909,12.60297,5.020088039
9:10,13.28899,12.5141,5.831067673
9:12,13.40267,12.65924,5.546879838
9:14,13.24127,12.61796,4.707327922
9:16,13.3047,12.59596,5.32698971
9:18,13.35365,12.61978,5.495651002
9:20,13.2554,12.55488,5.284789595
9:22,13.38064,12.63903,5.542410527
9:24,13.38723,12.69636,5.160664305
9:26,13.41362,12.66513,5.580074581
9:28,13.14034,12.48322,5.000783846
9:30,13.20947,12.47002,5.597877886
9:32,13.22012,12.58351,4.815463097
9:34,13.21416,12.49652,5.430840856
9:36,13.09087,12.41366,5.173147392
9:38,13.07204,12.38338,5.268190734
9:40,13.07574,12.31077,5.850299868
9:42,13.19145,12.40384,5.970609751
9:44,13.33407,12.50327,6.230655756
9:46,13.32172,12.58961,5.495611678
9:48,13.19105,12.44597,5.648375224
9:50,13.29251,12.49629,5.989989851
9:52,13.25493,12.44279,6.127078755
9:54,13.26812,12.44522,6.202084395
9:56,13.28965,12.44104,6.38549548
9:58,13.25816,12.32223,7.059275194
10:00,13.15025,12.37918,5.863538716
10:02,12.93809,12.22201,5.534665472
10:04,12.91876,12.22018,5.407484929
10:06,12.93159,12.20715,5.602095334
10:08,13.12695,12.39312,5.590255162
10:10,13.11845,12.38545,5.587550358
10:12,13.08097,12.34119,5.655390999
10:14,13.05044,12.33827,5.457057387
10:16,13.00383,12.28965,5.492074258
10:18,12.93398,12.25345,5.261566819
10:20,13.26071,12.4742,5.931130384
10:22,13.06538,12.468,4.57223594
10:24,12.94414,12.351,4.582305198
10:26,13.04215,12.30441,5.656582695
10:28,13.13685,12.41032,5.530473439
10:30,13.17217,12.52625,4.903671908
10:32,13.12303,12.44569,5.161460425
10:34,13.07871,12.46858,4.665062533
10:36,13.03583,12.45291,4.471675375
10:38,13.15179,12.53031,4.725440415
10:40,13.12398,12.51307,4.654914134
10:42,13.04795,12.47934,4.357849317
10:44,12.97866,12.48589,3.796771007
10:46,12.96564,12.43444,4.096982486
10:48,13.10599,12.45214,4.988940172
10:50,13.02108,12.3667,5.025543196
10:52,13.07354,12.45677,4.717696967
10:54,13.00423,12.34597,5.0618914
10:56,13.11609,12.41803,5.322165371
10:58,13.1853,12.48811,5.287630922
11:00,13.09669,12.46455,4.826715758
11:02,12.92568,12.32616,4.638208589
11:04,12.8602,12.3014,4.345189033
11:06,12.99758,12.29738,5.387156686
11:08,13.2616,12.56824,5.228328407
11:10,13.20796,12.58577,4.710719899
11:12,13.18142,12.54468,4.830587296
11:14,13.13986,12.53213,4.62508733
11:16,13.17037,12.59811,4.345056365
11:18,13.11166,12.53844,4.371833925
11:20,13.0295,12.52132,3.900226409
11:22,13.11094,12.53536,4.390074243
11:24,13.17668,12.59545,4.411050432
11:26,13.01836,12.5429,3.652226548
11:28,12.96828,12.44151,4.061988174
11:30,13.03962,12.60053,3.36735273
11:32,13.08959,12.58788,3.832893162
11:34,12.98128,12.51636,3.581465002
11:36,13.04298,12.60373,3.36771198
11:38,13.13544,12.71961,3.165710475
11:40,13.02861,12.68118,2.666669737
11:42,13.02738,12.61236,3.185751855
11:44,13.03167,12.69205,2.606112647
11:46,13.06588,12.63859,3.270273414
11:48,13.10002,12.74628,2.700301221
11:50,13.13117,12.74031,2.976581676
11:52,13.1236,12.765,2.732481941
11:54,13.05219,12.73626,2.420513339
11:56,12.87702,12.72106,1.211149785
11:58,13.0664,12.78072,2.18637115
12:00,13.09769,12.75942,2.582669158
12:02,13.22481,12.90472,2.420375038
12:04,13.20704,12.85692,2.65101037
12:06,13.11748,12.7804,2.569700888
12:08,13.10908,12.77585,2.541978537
12:10,13.05211,12.77989,2.085639793
12:12,13.07267,12.88055,1.469630917
12:14,13.02977,12.79466,1.804406371
12:16,13.12448,12.76313,2.753251938
12:18,13.21678,12.93189,2.155517456
12:20,12.92103,12.84549,0.584628315
12:22,12.98375,12.7796,1.572350053
12:24,13.22984,12.96501,2.001762682
12:26,13.21111,12.89148,2.419403063
12:28,13.11424,12.88941,1.714395954
12:30,13.17322,12.92411,1.891033475
12:32,13.09674,12.90194,1.487393046
12:34,13.06785,12.83426,1.787516692
12:36,13.13898,12.76493,2.846872436
12:38,12.97854,12.8546,0.954961036
12:40,13.04292,12.90546,1.053905107
12:42,12.96788,12.77576,1.481506615
12:44,12.92294,12.7939,0.998534389
12:46,12.97337,12.81339,1.233141427
12:48,12.92345,12.86898,0.42148188
12:50,13.12449,13.01714,0.817936545
12:52,13.04239,13.02203,0.156106358
12:54,12.94222,12.78724,1.197476167
12:56,13.08505,12.90681,1.362165219
12:58,12.96531,12.92753,0.291392956
13:00,12.89802,12.85434,0.338656631
13:02,12.92914,12.85603,0.565466845
13:04,12.98723,12.87484,0.865388539
13:06,13.01079,12.90264,0.831233153
13:08,13.02606,12.86522,1.234755559
13:10,13.00339,12.81507,1.448237729
13:12,13.14833,12.99544,1.162809269
13:14,13.10419,13.09543,0.066848848
13:16,13.00435,13.01002,0.043600795
13:18,12.94118,12.93093,0.079204524
13:20,12.52287,12.61137,0.706707009
13:22,12.71884,12.68633,0.255605071
13:24,12.72827,12.75796,0.233260294
13:26,12.60148,12.74748,1.15859407
13:28,12.72667,12.73796,0.088711344
13:30,12.69534,12.80796,0.887097155
13:32,12.97714,12.79497,1.403776179
13:34,12.88481,12.85757,0.211411732
13:36,12.76222,12.75698,0.041058687
13:38,12.79654,12.82714,0.239127139
13:40,12.82764,12.849,0.166515431
13:42,12.85932,12.95255,0.724999456
13:44,12.81269,12.87247,0.466568691
13:46,12.75057,12.82117,0.553700737
13:48,12.80086,12.93904,1.079458724
13:50,12.811,12.95372,1.11404262
13:52,12.71277,12.78255,0.548896897
13:54,12.6572,12.84676,1.497645609
13:56,12.45091,12.59181,1.131644193
13:58,12.32161,12.46444,1.159182931
14:00,12.27015,12.43977,1.382379189
14:02,12.36982,12.43988,0.566378492
14:04,12.29605,12.40224,0.863610672
14:06,12.48212,12.504,0.175290736
14:08,12.24207,12.37517,1.08723443
14:10,12.4261,12.40024,0.208110348
14:12,12.50698,12.53398,0.215879453
14:14,12.58914,12.59119,0.016283876
14:16,12.45095,12.3654,0.687096165
14:18,12.52838,12.52283,0.044299423
14:20,12.47897,12.46561,0.107060118
14:22,12.55695,12.60082,0.349368278
14:24,12.51746,12.52811,0.085081159
14:26,12.52147,12.56005,0.308110789
14:28,12.35513,12.45334,0.794892486
14:30,12.67176,12.61048,0.483595018
14:32,12.33299,12.48708,1.249413159
14:34,12.46099,12.53822,0.619774191
14:36,12.57264,12.59268,0.159393731
14:38,12.33796,12.49455,1.269172537
14:40,12.44738,12.51409,0.535936077
14:42,12.52605,12.47872,0.377852555
14:44,12.34871,12.41209,0.513251992
14:46,12.38393,12.43976,0.450826192
